"77","35","100","11/18/2016"
"78","1","100","6/8/2017"
"79","35","100","11/18/2016"
"80","1","100","6/8/2017"
"81","1","100","6/8/2017"
"82","1","100","6/8/2017"
"83","35","100","11/18/2016"
"84","1","100","6/8/2017"
"85","35","100","11/18/2016"
"86","1","100","6/8/2017"
"87","1","100","6/8/2017"
"88","35","100","11/18/2016"
"89","1","100","6/8/2017"
"90","35","100","11/18/2016"
"91","1","100","6/8/2017"
"92","1","100","6/8/2017"
"93","1","100","6/8/2017"
"94","35","100","11/18/2016"
"95","1","100","6/8/2017"
"96","1","100","6/8/2017"
"97","35","100","11/18/2016"
"98","1","100","6/8/2017"
"99","1","100","6/8/2017"
"100","35","100","11/18/2016"
"101","35","100","11/18/2016"
"102","1","100","6/8/2017"
"103","1","100","6/8/2017"
"104","1","100","6/8/2017"
"105","1","100","6/8/2017"
"106","35","100","11/18/2016"
"107","35","100","11/18/2016"
"108","1","100","6/8/2017"
"109","1","100","6/8/2017"
"110","35","100","11/18/2016"
"111","1","100","6/8/2017"
"112","1","100","6/8/2017"
"113","1","100","6/8/2017"
"114","1","100","6/8/2017"
"115","35","100","11/18/2016"
"116","1","100","6/8/2017"
"117","1","100","6/8/2017"
"118","35","100","11/18/2016"
"119","35","100","11/18/2016"
"120","1","100","6/8/2017"
"121","35","100","11/18/2016"
"122","1","100","6/8/2017"
"123","1","100","6/8/2017"
"124","1","100","6/8/2017"
"125","1","100","6/8/2017"
"126","35","100","11/18/2016"
"127","35","100","11/18/2016"
"128","1","100","6/8/2017"
"129","1","100","6/8/2017"
"130","1","100","6/8/2017"
"131","1","100","6/8/2017"
"132","1","100","6/8/2017"
"133","35","100","11/18/2016"
"134","35","100","11/18/2016"
"135","1","100","6/8/2017"
"136","35","100","11/18/2016"
"137","1","100","6/8/2017"
"138","1","100","6/8/2017"
"139","35","100","11/18/2016"
"140","1","100","6/8/2017"
"141","1","100","6/8/2017"
"142","35","100","11/18/2016"
"143","1","100","6/8/2017"
"144","1","100","6/8/2017"
"145","1","100","6/8/2017"
"146","35","100","11/18/2016"
"147","1","100","6/8/2017"
"148","1","100","6/8/2017"
"149","1","100","6/8/2017"
"150","35","100","11/18/2016"
"151","35","100","11/18/2016"
"152","1","100","6/8/2017"
"153","1","100","6/8/2017"
"154","35","100","11/18/2016"
"155","1","100","6/8/2017"
"156","1","100","6/8/2017"
"157","35","100","11/18/2016"
"158","1","100","6/8/2017"
"159","1","100","6/8/2017"
"160","35","100","11/18/2016"
"161","1","100","6/8/2017"
"162","35","100","11/18/2016"
"163","35","100","11/18/2016"
"164","1","100","6/8/2017"
"165","1","100","6/8/2017"
"166","35","100","11/18/2016"
"167","1","100","6/8/2017"
"168","1","100","6/8/2017"
"169","35","100","11/18/2016"
"170","35","100","11/18/2016"
"171","1","100","6/8/2017"
"172","35","100","11/18/2016"
"173","1","100","6/8/2017"
"174","1","100","6/8/2017"
"175","35","100","11/18/2016"
"176","1","100","6/8/2017"
"177","1","100","6/8/2017"
"178","35","100","11/18/2016"
"179","35","100","11/18/2016"
"180","1","100","6/8/2017"
"181","35","100","11/18/2016"
"182","1","100","6/8/2017"
"183","1","100","6/8/2017"
"184","35","100","11/18/2016"
"185","1","100","6/8/2017"
"186","1","100","6/8/2017"
"187","35","100","11/18/2016"
"188","1","100","6/8/2017"
"189","1","100","6/8/2017"
"190","35","100","11/18/2016"
"191","35","100","11/18/2016"
"192","1","100","6/8/2017"
"193","35","100","11/18/2016"
"194","1","100","6/8/2017"
"195","1","100","6/8/2017"
"196","1","100","6/8/2017"
"197","35","100","11/18/2016"
"198","1","100","6/8/2017"
"199","35","100","11/18/2016"
"200","1","100","6/8/2017"
"201","35","100","11/18/2016"
"202","1","100","6/8/2017"
"203","1","100","6/8/2017"
"204","1","100","6/8/2017"
"205","35","100","11/18/2016"
"206","1","100","6/8/2017"
"207","1","100","6/8/2017"
"208","35","100","11/18/2016"
"209","35","100","11/18/2016"
"210","35","100","11/18/2016"
"211","35","100","11/18/2016"
"212","35","100","11/18/2016"
"213","35","100","11/18/2016"
"214","35","100","11/18/2016"
"215","35","100","11/18/2016"
"216","35","100","11/18/2016"
"217","35","100","11/18/2016"
"218","35","100","11/18/2016"
"219","35","100","11/18/2016"
"220","35","100","11/18/2016"
"221","35","100","11/18/2016"
"222","35","100","11/18/2016"
"223","35","100","11/18/2016"
"224","35","100","11/18/2016"
"225","35","100","11/18/2016"
"226","35","100","11/18/2016"
"227","17","100","1/8/2017"
"228","17","100","1/8/2017"
"229","17","100","1/8/2017"
"230","17","100","1/8/2017"
"231","17","100","1/8/2017"
"232","17","100","1/8/2017"
"233","17","100","1/8/2017"
"234","17","100","1/8/2017"
"235","17","100","1/8/2017"
"236","17","100","1/8/2017"
"237","17","100","1/8/2017"
"238","17","100","1/8/2017"
"239","17","100","1/8/2017"
"240","17","100","1/8/2017"
"241","17","100","1/8/2017"
"242","17","100","1/8/2017"
"243","17","100","1/8/2017"
"244","17","100","1/8/2017"
"245","17","100","1/8/2017"
"246","17","100","1/8/2017"
"247","17","100","1/8/2017"
"248","17","100","1/8/2017"
"249","17","100","1/8/2017"
"250","17","100","1/8/2017"
"251","17","100","1/8/2017"
"252","17","100","1/8/2017"
"253","17","100","1/8/2017"
"254","17","100","1/8/2017"
"255","17","100","1/8/2017"
"256","17","100","1/8/2017"
"257","17","100","1/8/2017"
"258","17","100","1/8/2017"
"259","17","100","1/8/2017"
"260","17","100","1/8/2017"
"261","17","100","1/8/2017"
"262","17","100","1/8/2017"
"263","17","100","1/8/2017"
"264","17","100","1/8/2017"
"265","17","100","1/8/2017"
"266","17","100","1/8/2017"
"267","17","100","1/8/2017"
"268","17","100","1/8/2017"
"269","17","100","1/8/2017"
"270","17","100","1/8/2017"
"271","17","100","1/8/2017"
"272","17","100","1/8/2017"
"273","17","100","1/8/2017"
"274","17","100","1/8/2017"
"275","17","100","1/8/2017"
"276","17","100","1/8/2017"
"277","17","100","1/8/2017"
"278","17","100","1/8/2017"
"279","17","100","1/8/2017"
"280","17","100","1/8/2017"
"281","17","100","1/8/2017"
"282","17","100","1/8/2017"
"283","17","100","1/8/2017"
"284","17","100","1/8/2017"
"285","17","100","1/8/2017"
"286","17","100","1/8/2017"
"287","78","100","7/7/2017"
"288","17","100","1/8/2017"
"289","17","100","1/8/2017"
"290","17","100","1/8/2017"
"291","17","100","1/8/2017"
"292","17","100","1/8/2017"
"293","17","100","1/8/2017"
"294","17","100","1/8/2017"
"295","17","100","1/8/2017"
"296","17","100","1/8/2017"
"297","17","100","1/8/2017"
"298","17","100","1/8/2017"
"299","17","100","1/8/2017"
"300","17","100","1/8/2017"
"301","17","100","1/8/2017"
"302","17","100","1/8/2017"
"303","80","100","11/20/2016"
"304","80","100","11/20/2016"
"305","80","100","11/20/2016"
"306","80","100","11/20/2016"
"307","80","100","11/20/2016"
"308","80","100","11/20/2016"
"309","80","100","11/20/2016"
"310","80","100","11/20/2016"
"311","80","100","11/20/2016"
"312","80","100","11/20/2016"
"313","80","100","11/20/2016"
"314","80","100","11/20/2016"
"315","80","100","11/20/2016"
"316","80","100","11/20/2016"
"317","78","100","7/7/2017"
"318","78","100","7/7/2017"
"319","80","100","11/20/2016"
"320","80","100","11/20/2016"
"321","80","100","11/20/2016"
"322","78","100","7/7/2017"
"323","80","100","11/20/2016"
"324","80","100","11/20/2016"
"325","78","100","7/7/2017"
"326","80","100","11/20/2016"
"327","80","100","11/20/2016"
"328","80","100","11/20/2016"
"329","80","100","11/20/2016"
"330","80","100","11/20/2016"
"331","78","100","7/7/2017"
"332","80","100","11/20/2016"
"333","80","100","11/20/2016"
"334","80","100","11/20/2016"
"335","80","100","11/20/2016"
"336","80","100","11/20/2016"
"337","80","100","11/20/2016"
"338","80","100","11/20/2016"
"339","80","100","11/20/2016"
"340","80","100","11/20/2016"
"341","80","100","11/20/2016"
"342","80","100","11/20/2016"
"343","80","100","11/20/2016"
"344","80","100","11/20/2016"
"345","80","100","11/20/2016"
"346","80","100","11/20/2016"
"347","80","100","11/20/2016"
"348","80","100","11/20/2016"
"349","80","100","11/20/2016"
"350","80","100","11/20/2016"
"351","80","100","11/20/2016"
"352","80","100","11/20/2016"
"353","80","100","11/20/2016"
"354","78","100","7/7/2017"
"355","80","100","11/20/2016"
"356","78","100","7/7/2017"
"357","80","100","11/20/2016"
"358","78","100","7/7/2017"
"359","80","100","11/20/2016"
"360","80","100","11/20/2016"
"361","78","100","7/7/2017"
"362","80","100","11/20/2016"
"363","80","100","11/20/2016"
"364","78","100","7/7/2017"
"365","78","100","7/7/2017"
"366","80","100","11/20/2016"
"367","80","100","11/20/2016"
"368","78","100","7/7/2017"
"369","80","100","11/20/2016"
"370","80","100","11/20/2016"
"371","80","100","11/20/2016"
"372","78","100","7/7/2017"
"373","78","100","7/7/2017"
"374","80","100","11/20/2016"
"375","80","100","11/20/2016"
"376","78","100","7/7/2017"
"377","80","100","11/20/2016"
"378","80","100","11/20/2016"
"379","78","100","7/7/2017"
"380","80","100","11/20/2016"
"381","78","100","7/7/2017"
"382","80","100","11/20/2016"
"383","78","100","7/7/2017"
"384","80","100","11/20/2016"
"385","80","100","11/20/2016"
"386","78","100","7/7/2017"
"387","80","100","11/20/2016"
"388","78","100","7/7/2017"
"389","80","100","11/20/2016"
"390","80","100","11/20/2016"
"391","78","100","7/7/2017"
"392","80","100","11/20/2016"
"393","80","100","11/20/2016"
"394","78","100","7/7/2017"
"395","78","100","7/7/2017"
"396","80","100","11/20/2016"
"397","80","100","11/20/2016"
"398","80","100","11/20/2016"
"399","78","100","7/7/2017"
"400","44","100","3/15/2017"
"401","88","100","4/26/2017"
"402","80","100","11/20/2016"
"403","88","100","4/26/2017"
"404","80","100","11/20/2016"
"405","88","100","4/26/2017"
"406","44","100","3/15/2017"
"407","88","100","4/26/2017"
"408","80","100","11/20/2016"
"409","88","100","4/26/2017"
"410","80","100","11/20/2016"
"411","88","100","4/26/2017"
"412","80","100","11/20/2016"
"413","88","100","4/26/2017"
"414","44","100","3/15/2017"
"415","88","100","4/26/2017"
"416","80","100","11/20/2016"
"417","88","100","4/26/2017"
"418","80","100","11/20/2016"
"419","88","100","4/26/2017"
"420","44","100","3/15/2017"
"421","88","100","4/26/2017"
"422","80","100","11/20/2016"
"423","88","100","4/26/2017"
"424","80","100","11/20/2016"
"425","88","100","4/26/2017"
"426","80","100","11/20/2016"
"427","88","100","4/26/2017"
"428","44","100","3/15/2017"
"429","88","100","4/26/2017"
"430","80","100","11/20/2016"
"431","88","100","4/26/2017"
"432","44","100","3/15/2017"
"433","88","100","4/26/2017"
"434","80","100","11/20/2016"
"435","88","100","4/26/2017"
"436","80","100","11/20/2016"
"437","88","100","4/26/2017"
"438","80","100","11/20/2016"
"439","88","100","4/26/2017"
"440","44","100","3/15/2017"
"441","88","100","4/26/2017"
"442","80","100","11/20/2016"
"443","88","100","4/26/2017"
"444","44","100","3/15/2017"
"445","88","100","4/26/2017"
"446","80","100","11/20/2016"
"447","88","100","4/26/2017"
"448","80","100","11/20/2016"
"449","88","100","4/26/2017"
"450","80","100","11/20/2016"
"451","88","100","4/26/2017"
"452","80","100","11/20/2016"
"453","88","100","4/26/2017"
"454","44","100","3/15/2017"
"455","88","100","4/26/2017"
"456","80","100","11/20/2016"
"457","88","100","4/26/2017"
"458","44","100","3/15/2017"
"459","88","100","4/26/2017"
"460","78","100","7/7/2017"
"461","88","100","4/26/2017"
"462","80","100","11/20/2016"
"463","88","100","4/26/2017"
"464","44","100","3/15/2017"
"465","88","100","4/26/2017"
"466","80","100","11/20/2016"
"467","88","100","4/26/2017"
"468","78","100","7/7/2017"
"469","88","100","4/26/2017"
"470","78","100","7/7/2017"
"471","88","100","4/26/2017"
"472","44","100","3/15/2017"
"473","88","100","4/26/2017"
"474","80","100","11/20/2016"
"475","88","100","4/26/2017"
"476","44","100","3/15/2017"
"477","88","100","4/26/2017"
"478","78","100","7/7/2017"
"479","88","100","4/26/2017"
"480","80","100","11/20/2016"
"481","88","100","4/26/2017"
"482","78","100","7/7/2017"
"483","88","100","4/26/2017"
"484","78","100","7/7/2017"
"485","88","100","4/26/2017"
"486","44","100","3/15/2017"
"487","88","100","4/26/2017"
"488","80","100","11/20/2016"
"489","88","100","4/26/2017"
"490","78","100","7/7/2017"
"491","88","100","4/26/2017"
"492","44","100","3/15/2017"
"493","88","100","4/26/2017"
"494","80","100","11/20/2016"
"495","88","100","4/26/2017"
"496","78","100","7/7/2017"
"497","88","100","4/26/2017"
"498","78","100","7/7/2017"
"499","88","100","4/26/2017"
"500","44","100","3/15/2017"
"501","88","100","4/26/2017"
"502","80","100","11/20/2016"
"503","88","100","4/26/2017"
"504","49","100","4/14/2017"
"505","88","100","4/26/2017"
"506","44","100","3/15/2017"
"507","88","100","4/26/2017"
"508","49","100","4/14/2017"
"509","88","100","4/26/2017"
"510","44","100","3/15/2017"
"511","88","100","4/26/2017"
"512","49","100","4/14/2017"
"513","88","100","4/26/2017"
"514","78","100","7/7/2017"
"515","88","100","4/26/2017"
"516","44","100","3/15/2017"
"517","88","100","4/26/2017"
"518","78","100","7/7/2017"
"519","88","100","4/26/2017"
"520","49","100","4/14/2017"
"521","88","100","4/26/2017"
"522","44","100","3/15/2017"
"523","88","100","4/26/2017"
"524","49","100","4/14/2017"
"525","88","100","4/26/2017"
"526","78","100","7/7/2017"
"527","88","100","4/26/2017"
"528","44","100","3/15/2017"
"529","88","100","4/26/2017"
"530","49","100","4/14/2017"
"531","88","100","4/26/2017"
"532","49","100","4/14/2017"
"533","88","100","4/26/2017"
"534","49","100","4/14/2017"
"535","88","100","4/26/2017"
"536","44","100","3/15/2017"
"537","88","100","4/26/2017"
"538","49","100","4/14/2017"
"539","88","100","4/26/2017"
"540","44","100","3/15/2017"
"541","88","100","4/26/2017"
"542","49","100","4/14/2017"
"543","88","100","4/26/2017"
"544","49","100","4/14/2017"
"545","88","100","4/26/2017"
"546","44","100","3/15/2017"
"547","88","100","4/26/2017"
"548","49","100","4/14/2017"
"549","88","100","4/26/2017"
"550","49","100","4/14/2017"
"551","88","100","4/26/2017"
"552","44","100","3/15/2017"
"553","88","100","4/26/2017"
"554","49","100","4/14/2017"
"555","88","100","4/26/2017"
"556","49","100","4/14/2017"
"557","88","100","4/26/2017"
"558","44","100","3/15/2017"
"559","88","100","4/26/2017"
"560","49","100","4/14/2017"
"561","88","100","4/26/2017"
"562","49","100","4/14/2017"
"563","88","100","4/26/2017"
"564","44","100","3/15/2017"
"565","88","100","4/26/2017"
"566","78","100","7/7/2017"
"567","88","100","4/26/2017"
"568","44","100","3/15/2017"
"569","88","100","4/26/2017"
"570","49","100","4/14/2017"
"571","88","100","4/26/2017"
"572","49","100","4/14/2017"
"573","88","100","4/26/2017"
"574","44","100","3/15/2017"
"575","88","100","4/26/2017"
"576","78","100","7/7/2017"
"577","88","100","4/26/2017"
"578","49","100","4/14/2017"
"579","88","100","4/26/2017"
"580","44","100","3/15/2017"
"581","88","100","4/26/2017"
"582","49","100","4/14/2017"
"583","88","100","4/26/2017"
"584","78","100","7/7/2017"
"585","88","100","4/26/2017"
"586","49","100","4/14/2017"
"587","88","100","4/26/2017"
"588","49","100","4/14/2017"
"589","88","100","4/26/2017"
"590","44","100","3/15/2017"
"591","88","100","4/26/2017"
"592","78","100","7/7/2017"
"593","88","100","4/26/2017"
"594","78","100","7/7/2017"
"595","88","100","4/26/2017"
"596","49","100","4/14/2017"
"597","88","100","4/26/2017"
"598","49","100","4/14/2017"
"599","78","100","7/7/2017"
"600","88","100","4/26/2017"
"601","44","100","3/15/2017"
"602","49","100","4/14/2017"
"603","49","100","4/14/2017"
"604","78","100","7/7/2017"
"605","78","100","7/7/2017"
"606","49","100","4/14/2017"
"607","49","100","4/14/2017"
"608","78","100","7/7/2017"
"609","49","100","4/14/2017"
"610","49","100","4/14/2017"
"611","78","100","7/7/2017"
"612","49","100","4/14/2017"
"613","44","100","3/15/2017"
"614","49","100","4/14/2017"
"615","78","100","7/7/2017"
"616","78","100","7/7/2017"
"617","49","100","4/14/2017"
"618","49","100","4/14/2017"
"619","78","100","7/7/2017"
"620","44","100","3/15/2017"
"621","49","100","4/14/2017"
"622","49","100","4/14/2017"
"623","49","100","4/14/2017"
"624","49","100","4/14/2017"
"625","49","100","4/14/2017"
"626","49","100","4/14/2017"
"627","49","100","4/14/2017"
"628","49","100","4/14/2017"
"629","44","100","3/15/2017"
"630","49","100","4/14/2017"
"631","49","100","4/14/2017"
"632","49","100","4/14/2017"
"633","49","100","4/14/2017"
"634","49","100","4/14/2017"
"635","49","100","4/14/2017"
"636","49","100","4/14/2017"
"637","49","100","4/14/2017"
"638","49","100","4/14/2017"
"639","49","100","4/14/2017"
"640","49","100","4/14/2017"
"641","49","100","4/14/2017"
"642","49","100","4/14/2017"
"643","49","100","4/14/2017"
"644","49","100","4/14/2017"
"645","44","100","3/15/2017"
"646","49","100","4/14/2017"
"647","49","100","4/14/2017"
"648","49","100","4/14/2017"
"649","49","100","4/14/2017"
"650","49","100","4/14/2017"
"651","49","100","4/14/2017"
"652","49","100","4/14/2017"
"653","49","100","4/14/2017"
"654","49","100","4/14/2017"
"655","49","100","4/14/2017"
"656","49","100","4/14/2017"
"657","44","100","3/15/2017"
"658","49","100","4/14/2017"
"659","49","100","4/14/2017"
"660","49","100","4/14/2017"
"661","49","100","4/14/2017"
"662","49","100","4/14/2017"
"663","49","100","4/14/2017"
"664","49","100","4/14/2017"
"665","49","100","4/14/2017"
"666","78","100","7/7/2017"
"667","44","100","3/15/2017"
"668","49","100","4/14/2017"
"669","49","100","4/14/2017"
"670","78","100","7/7/2017"
"671","78","100","7/7/2017"
"672","49","100","4/14/2017"
"673","44","100","3/15/2017"
"674","49","100","4/14/2017"
"675","78","100","7/7/2017"
"676","49","100","4/14/2017"
"677","49","100","4/14/2017"
"678","49","100","4/14/2017"
"679","49","100","4/14/2017"
"680","78","100","7/7/2017"
"681","49","100","4/14/2017"
"682","49","100","4/14/2017"
"683","78","100","7/7/2017"
"684","49","100","4/14/2017"
"685","49","100","4/14/2017"
"686","49","100","4/14/2017"
"687","49","100","4/14/2017"
"688","78","100","7/7/2017"
"689","44","100","3/15/2017"
"690","78","100","7/7/2017"
"691","49","100","4/14/2017"
"692","49","100","4/14/2017"
"693","78","100","7/7/2017"
"694","44","100","3/15/2017"
"695","49","100","4/14/2017"
"696","49","100","4/14/2017"
"697","78","100","7/7/2017"
"698","49","100","4/14/2017"
"699","49","100","4/14/2017"
"700","78","100","7/7/2017"
"701","49","100","4/14/2017"
"702","49","100","4/14/2017"
"703","78","100","7/7/2017"
"704","49","100","4/14/2017"
"705","78","100","7/7/2017"
"706","78","100","7/7/2017"
"707","78","100","7/7/2017"
"708","78","100","7/7/2017"
"709","78","100","7/7/2017"
"710","78","100","7/7/2017"
"711","78","100","7/7/2017"
"712","78","100","7/7/2017"
"713","44","100","3/15/2017"
"714","78","100","7/7/2017"
"715","78","100","7/7/2017"
"716","78","100","7/7/2017"
"717","78","100","7/7/2017"
"718","78","100","7/7/2017"
"719","78","100","7/7/2017"
"720","78","100","7/7/2017"
"721","44","100","3/15/2017"
"722","78","100","7/7/2017"
"723","78","100","7/7/2017"
"724","78","100","7/7/2017"
"725","78","100","7/7/2017"
"726","78","100","7/7/2017"
"727","78","100","7/7/2017"
"728","78","100","7/7/2017"
"729","78","100","7/7/2017"
"730","78","100","7/7/2017"
"731","78","100","7/7/2017"
"732","44","100","3/15/2017"
"733","78","100","7/7/2017"
"734","78","100","7/7/2017"
"735","78","100","7/7/2017"
"736","78","100","7/7/2017"
"737","78","100","7/7/2017"
"738","78","100","7/7/2017"
"739","78","100","7/7/2017"
"740","78","100","7/7/2017"
"741","44","100","3/15/2017"
"742","78","100","7/7/2017"
"743","78","100","7/7/2017"
"744","78","100","7/7/2017"
"745","78","100","7/7/2017"
"746","78","100","7/7/2017"
"747","44","100","3/15/2017"
"748","44","100","3/15/2017"
"749","44","100","3/15/2017"
"750","44","100","3/15/2017"
"751","44","100","3/15/2017"
"752","44","100","3/15/2017"
"753","44","100","3/15/2017"
"754","44","100","3/15/2017"
"755","44","100","3/15/2017"
"756","44","100","3/15/2017"
"757","44","100","3/15/2017"
"758","44","100","3/15/2017"
"759","44","100","3/15/2017"
"760","44","100","3/15/2017"
"761","44","100","3/15/2017"
"762","44","100","3/15/2017"
"763","44","100","3/15/2017"
"764","44","100","3/15/2017"
"765","44","100","3/15/2017"
"766","44","100","3/15/2017"
"767","44","100","3/15/2017"
"768","44","100","3/15/2017"
"769","44","100","3/15/2017"
"770","44","100","3/15/2017"
"771","44","100","3/15/2017"
"772","44","100","3/15/2017"
"773","44","100","3/15/2017"
"774","44","100","3/15/2017"
"775","44","100","3/15/2017"
"776","44","100","3/15/2017"
"777","44","100","3/15/2017"
"778","44","100","3/15/2017"
"779","44","100","3/15/2017"
"780","44","100","3/15/2017"
"781","44","100","3/15/2017"
"782","44","100","3/15/2017"
"783","44","100","3/15/2017"
"784","44","100","3/15/2017"
"785","44","100","3/15/2017"
"786","44","100","3/15/2017"
"787","44","100","3/15/2017"
"788","44","100","3/15/2017"
"789","44","100","3/15/2017"
"790","44","100","3/15/2017"
"791","44","100","3/15/2017"
"792","44","100","3/15/2017"
"793","44","100","3/15/2017"
"794","44","100","3/15/2017"
"795","44","100","3/15/2017"
"796","44","100","3/15/2017"
"797","44","100","3/15/2017"
"798","44","100","3/15/2017"
"799","44","100","3/15/2017"
"800","44","100","3/15/2017"
"801","37","101","3/26/2017"
"802","77","101","1/7/2017"
"803","37","101","3/26/2017"
"804","77","101","1/7/2017"
"805","37","101","3/26/2017"
"806","77","101","1/7/2017"
"807","37","101","3/26/2017"
"808","77","101","1/7/2017"
"809","37","101","3/26/2017"
"810","77","101","1/7/2017"
"811","37","101","3/26/2017"
"812","77","101","1/7/2017"
"813","37","101","3/26/2017"
"814","77","101","1/7/2017"
"815","37","101","3/26/2017"
"816","77","101","1/7/2017"
"817","37","101","3/26/2017"
"818","77","101","1/7/2017"
"819","37","101","3/26/2017"
"820","77","101","1/7/2017"
"821","37","101","3/26/2017"
"822","77","101","1/7/2017"
"823","37","101","3/26/2017"
"824","77","101","1/7/2017"
"825","37","101","3/26/2017"
"826","77","101","1/7/2017"
"827","37","101","3/26/2017"
"828","77","101","1/7/2017"
"829","37","101","3/26/2017"
"830","77","101","1/7/2017"
"831","37","101","3/26/2017"
"832","77","101","1/7/2017"
"833","37","101","3/26/2017"
"834","77","101","1/7/2017"
"835","37","101","3/26/2017"
"836","77","101","1/7/2017"
"837","37","101","3/26/2017"
"838","77","101","1/7/2017"
"839","37","101","3/26/2017"
"840","77","101","1/7/2017"
"841","37","101","3/26/2017"
"842","77","101","1/7/2017"
"843","37","101","3/26/2017"
"844","77","101","1/7/2017"
"845","37","101","3/26/2017"
"846","77","101","1/7/2017"
"847","37","101","3/26/2017"
"848","77","101","1/7/2017"
"849","37","101","3/26/2017"
"850","77","101","1/7/2017"
"851","37","101","3/26/2017"
"852","77","101","1/7/2017"
"853","37","101","3/26/2017"
"854","77","101","1/7/2017"
"855","37","101","3/26/2017"
"856","77","101","1/7/2017"
"857","37","101","3/26/2017"
"858","77","101","1/7/2017"
"859","37","101","3/26/2017"
"860","77","101","1/7/2017"
"861","37","101","3/26/2017"
"862","77","101","1/7/2017"
"863","37","101","3/26/2017"
"864","77","101","1/7/2017"
"865","37","101","3/26/2017"
"866","77","101","1/7/2017"
"867","37","101","3/26/2017"
"868","77","101","1/7/2017"
"869","37","101","3/26/2017"
"870","77","101","1/7/2017"
"871","37","101","3/26/2017"
"872","77","101","1/7/2017"
"873","37","101","3/26/2017"
"874","77","101","1/7/2017"
"875","37","101","3/26/2017"
"876","77","101","1/7/2017"
"877","37","101","3/26/2017"
"878","77","101","1/7/2017"
"879","37","101","3/26/2017"
"880","77","101","1/7/2017"
"881","37","101","3/26/2017"
"882","77","101","1/7/2017"
"883","37","101","3/26/2017"
"884","77","101","1/7/2017"
"885","37","101","3/26/2017"
"886","77","101","1/7/2017"
"887","37","101","3/26/2017"
"888","77","101","1/7/2017"
"889","37","101","3/26/2017"
"890","77","101","1/7/2017"
"891","37","101","3/26/2017"
"892","77","101","1/7/2017"
"893","37","101","3/26/2017"
"894","77","101","1/7/2017"
"895","37","101","3/26/2017"
"896","77","101","1/7/2017"
"897","37","101","3/26/2017"
"898","77","101","1/7/2017"
"899","37","101","3/26/2017"
"900","37","101","3/26/2017"
"901","77","101","1/7/2017"
"902","77","101","1/7/2017"
"903","37","101","3/26/2017"
"904","77","101","1/7/2017"
"905","37","101","3/26/2017"
"906","77","101","1/7/2017"
"907","37","101","3/26/2017"
"908","77","101","1/7/2017"
"909","37","101","3/26/2017"
"910","77","101","1/7/2017"
"911","37","101","3/26/2017"
"912","77","101","1/7/2017"
"913","37","101","3/26/2017"
"914","77","101","1/7/2017"
"915","37","101","3/26/2017"
"916","77","101","1/7/2017"
"917","37","101","3/26/2017"
"918","77","101","1/7/2017"
"919","37","101","3/26/2017"
"920","77","101","1/7/2017"
"921","37","101","3/26/2017"
"922","77","101","1/7/2017"
"923","37","101","3/26/2017"
"924","77","101","1/7/2017"
"925","37","101","3/26/2017"
"926","77","101","1/7/2017"
"927","37","101","3/26/2017"
"928","77","101","1/7/2017"
"929","37","101","3/26/2017"
"930","77","101","1/7/2017"
"931","37","101","3/26/2017"
"932","77","101","1/7/2017"
"933","37","101","3/26/2017"
